Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_34_303,VPWR,li1,44.3900,105.7730,1.799963
TAP_TAPCELL_ROW_34_302,VPWR,li1,18.6300,105.7730,1.799984
TAP_TAPCELL_ROW_33_301,VPWR,li1,134.5500,100.9460,1.799981
TAP_TAPCELL_ROW_33_300,VPWR,li1,108.7900,100.9460,1.799983
TAP_TAPCELL_ROW_33_299,VPWR,li1,83.0300,100.9460,1.799986
TAP_TAPCELL_ROW_33_298,VPWR,li1,57.2700,100.9460,1.799991
TAP_TAPCELL_ROW_33_297,VPWR,li1,31.5100,100.9460,1.799996
TAP_TAPCELL_ROW_32_296,VPWR,li1,147.4300,100.3330,1.799980
TAP_TAPCELL_ROW_32_295,VPWR,li1,121.6700,100.3330,1.799982
TAP_TAPCELL_ROW_32_294,VPWR,li1,95.9100,100.3330,1.799985
TAP_TAPCELL_ROW_32_293,VPWR,li1,70.1500,100.3330,1.799989
TAP_TAPCELL_ROW_32_292,VPWR,li1,44.3900,100.3330,1.799993
TAP_TAPCELL_ROW_32_291,VPWR,li1,18.6300,100.3330,1.799998
TAP_TAPCELL_ROW_31_290,VPWR,li1,134.5500,95.5060,1.799957
TAP_TAPCELL_ROW_31_289,VPWR,li1,108.7900,95.5060,1.799961
TAP_TAPCELL_ROW_31_288,VPWR,li1,83.0300,95.5060,1.799969
TAP_TAPCELL_ROW_31_287,VPWR,li1,57.2700,95.5060,1.799980
TAP_TAPCELL_ROW_31_286,VPWR,li1,31.5100,95.5060,1.799991
TAP_TAPCELL_ROW_30_285,VPWR,li1,147.4300,94.8930,1.799956
TAP_TAPCELL_ROW_30_284,VPWR,li1,121.6700,94.8930,1.799959
TAP_TAPCELL_ROW_30_283,VPWR,li1,95.9100,94.8930,1.799965
TAP_TAPCELL_ROW_30_282,VPWR,li1,70.1500,94.8930,1.799975
TAP_TAPCELL_ROW_30_281,VPWR,li1,44.3900,94.8930,1.799986
TAP_TAPCELL_ROW_30_280,VPWR,li1,18.6300,94.8930,1.799995
TAP_TAPCELL_ROW_29_279,VPWR,li1,134.5500,90.0660,1.799979
TAP_TAPCELL_ROW_29_278,VPWR,li1,108.7900,90.0660,1.799981
TAP_TAPCELL_ROW_29_277,VPWR,li1,83.0300,90.0660,1.799986
TAP_TAPCELL_ROW_29_276,VPWR,li1,57.2700,90.0660,1.799990
TAP_TAPCELL_ROW_29_275,VPWR,li1,31.5100,90.0660,1.799995
TAP_TAPCELL_ROW_28_274,VPWR,li1,147.4300,89.4530,1.799978
TAP_TAPCELL_ROW_28_273,VPWR,li1,121.6700,89.4530,1.799980
TAP_TAPCELL_ROW_28_272,VPWR,li1,95.9100,89.4530,1.799983
TAP_TAPCELL_ROW_28_271,VPWR,li1,70.1500,89.4530,1.799988
TAP_TAPCELL_ROW_28_270,VPWR,li1,44.3900,89.4530,1.799993
TAP_TAPCELL_ROW_28_269,VPWR,li1,18.6300,89.4530,1.799996
TAP_TAPCELL_ROW_27_268,VPWR,li1,134.5500,84.6260,1.799920
TAP_TAPCELL_ROW_27_267,VPWR,li1,108.7900,84.6260,1.799922
TAP_TAPCELL_ROW_27_266,VPWR,li1,83.0300,84.6260,1.799924
TAP_TAPCELL_ROW_27_265,VPWR,li1,57.2700,84.6260,1.799951
TAP_TAPCELL_ROW_27_264,VPWR,li1,31.5100,84.6260,1.799978
TAP_TAPCELL_ROW_26_263,VPWR,li1,147.4300,84.0130,1.799919
TAP_TAPCELL_ROW_26_262,VPWR,li1,121.6700,84.0130,1.799921
TAP_TAPCELL_ROW_26_261,VPWR,li1,95.9100,84.0130,1.799922
TAP_TAPCELL_ROW_26_260,VPWR,li1,70.1500,84.0130,1.799937
TAP_TAPCELL_ROW_26_259,VPWR,li1,44.3900,84.0130,1.799964
TAP_TAPCELL_ROW_26_258,VPWR,li1,18.6300,84.0130,1.799988
TAP_TAPCELL_ROW_25_257,VPWR,li1,134.5500,79.1860,1.799969
TAP_TAPCELL_ROW_25_256,VPWR,li1,108.7900,79.1860,1.799973
TAP_TAPCELL_ROW_25_255,VPWR,li1,83.0300,79.1860,1.799978
TAP_TAPCELL_ROW_25_254,VPWR,li1,57.2700,79.1860,1.799986
TAP_TAPCELL_ROW_25_253,VPWR,li1,31.5100,79.1860,1.799993
TAP_TAPCELL_ROW_24_252,VPWR,li1,147.4300,78.5730,1.799968
TAP_TAPCELL_ROW_24_251,VPWR,li1,121.6700,78.5730,1.799971
TAP_TAPCELL_ROW_24_250,VPWR,li1,95.9100,78.5730,1.799975
TAP_TAPCELL_ROW_24_249,VPWR,li1,70.1500,78.5730,1.799981
TAP_TAPCELL_ROW_24_248,VPWR,li1,44.3900,78.5730,1.799989
TAP_TAPCELL_ROW_24_247,VPWR,li1,18.6300,78.5730,1.799995
TAP_TAPCELL_ROW_23_246,VPWR,li1,134.5500,73.7460,1.799956
TAP_TAPCELL_ROW_23_245,VPWR,li1,108.7900,73.7460,1.799959
TAP_TAPCELL_ROW_23_244,VPWR,li1,83.0300,73.7460,1.799965
TAP_TAPCELL_ROW_23_243,VPWR,li1,57.2700,73.7460,1.799975
TAP_TAPCELL_ROW_23_242,VPWR,li1,31.5100,73.7460,1.799988
TAP_TAPCELL_ROW_22_241,VPWR,li1,147.4300,73.1330,1.799955
TAP_TAPCELL_ROW_22_240,VPWR,li1,121.6700,73.1330,1.799957
TAP_TAPCELL_ROW_22_239,VPWR,li1,95.9100,73.1330,1.799961
TAP_TAPCELL_ROW_22_238,VPWR,li1,70.1500,73.1330,1.799970
TAP_TAPCELL_ROW_22_237,VPWR,li1,44.3900,73.1330,1.799981
TAP_TAPCELL_ROW_22_236,VPWR,li1,18.6300,73.1330,1.799993
TAP_TAPCELL_ROW_21_235,VPWR,li1,134.5500,68.3060,1.799963
TAP_TAPCELL_ROW_21_234,VPWR,li1,108.7900,68.3060,1.799967
TAP_TAPCELL_ROW_21_233,VPWR,li1,83.0300,68.3060,1.799973
TAP_TAPCELL_ROW_21_232,VPWR,li1,57.2700,68.3060,1.799981
TAP_TAPCELL_ROW_21_231,VPWR,li1,31.5100,68.3060,1.799992
TAP_TAPCELL_ROW_20_230,VPWR,li1,147.4300,67.6930,1.799962
TAP_TAPCELL_ROW_20_229,VPWR,li1,121.6700,67.6930,1.799965
TAP_TAPCELL_ROW_20_228,VPWR,li1,95.9100,67.6930,1.799970
TAP_TAPCELL_ROW_20_227,VPWR,li1,70.1500,67.6930,1.799976
TAP_TAPCELL_ROW_20_226,VPWR,li1,44.3900,67.6930,1.799986
TAP_TAPCELL_ROW_20_225,VPWR,li1,18.6300,67.6930,1.799995
TAP_TAPCELL_ROW_19_224,VPWR,li1,134.5500,62.8660,1.799846
TAP_TAPCELL_ROW_19_223,VPWR,li1,108.7900,62.8660,1.799862
TAP_TAPCELL_ROW_19_222,VPWR,li1,83.0300,62.8660,1.799889
TAP_TAPCELL_ROW_19_221,VPWR,li1,57.2700,62.8660,1.799923
TAP_TAPCELL_ROW_19_220,VPWR,li1,31.5100,62.8660,1.799963
TAP_TAPCELL_ROW_18_219,VPWR,li1,147.4300,62.2530,1.799846
TAP_TAPCELL_ROW_18_218,VPWR,li1,121.6700,62.2530,1.799851
TAP_TAPCELL_ROW_18_217,VPWR,li1,95.9100,62.2530,1.799874
TAP_TAPCELL_ROW_18_216,VPWR,li1,70.1500,62.2530,1.799905
TAP_TAPCELL_ROW_18_215,VPWR,li1,44.3900,62.2530,1.799944
TAP_TAPCELL_ROW_18_214,VPWR,li1,18.6300,62.2530,1.799982
TAP_TAPCELL_ROW_17_213,VPWR,li1,134.5500,57.4260,1.799924
TAP_TAPCELL_ROW_17_212,VPWR,li1,108.7900,57.4260,1.799930
TAP_TAPCELL_ROW_17_211,VPWR,li1,83.0300,57.4260,1.799943
TAP_TAPCELL_ROW_17_210,VPWR,li1,57.2700,57.4260,1.799960
TAP_TAPCELL_ROW_17_209,VPWR,li1,31.5100,57.4260,1.799978
TAP_TAPCELL_ROW_16_208,VPWR,li1,147.4300,56.8130,1.799923
TAP_TAPCELL_ROW_16_207,VPWR,li1,121.6700,56.8130,1.799926
TAP_TAPCELL_ROW_16_206,VPWR,li1,95.9100,56.8130,1.799935
TAP_TAPCELL_ROW_16_205,VPWR,li1,70.1500,56.8130,1.799950
TAP_TAPCELL_ROW_16_204,VPWR,li1,44.3900,56.8130,1.799969
TAP_TAPCELL_ROW_16_203,VPWR,li1,18.6300,56.8130,1.799988
TAP_TAPCELL_ROW_15_202,VPWR,li1,134.5500,51.9860,1.799923
TAP_TAPCELL_ROW_15_201,VPWR,li1,108.7900,51.9860,1.799925
TAP_TAPCELL_ROW_15_200,VPWR,li1,83.0300,51.9860,1.799935
TAP_TAPCELL_ROW_15_199,VPWR,li1,57.2700,51.9860,1.799954
TAP_TAPCELL_ROW_15_198,VPWR,li1,31.5100,51.9860,1.799979
TAP_TAPCELL_ROW_14_197,VPWR,li1,147.4300,51.3730,1.799922
TAP_TAPCELL_ROW_14_196,VPWR,li1,121.6700,51.3730,1.799924
TAP_TAPCELL_ROW_14_195,VPWR,li1,95.9100,51.3730,1.799929
TAP_TAPCELL_ROW_14_194,VPWR,li1,70.1500,51.3730,1.799944
TAP_TAPCELL_ROW_14_193,VPWR,li1,44.3900,51.3730,1.799967
TAP_TAPCELL_ROW_14_192,VPWR,li1,18.6300,51.3730,1.799989
TAP_TAPCELL_ROW_13_191,VPWR,li1,134.5500,46.5460,1.799981
TAP_TAPCELL_ROW_13_190,VPWR,li1,108.7900,46.5460,1.799983
TAP_TAPCELL_ROW_13_189,VPWR,li1,83.0300,46.5460,1.799985
TAP_TAPCELL_ROW_13_188,VPWR,li1,57.2700,46.5460,1.799989
TAP_TAPCELL_ROW_13_187,VPWR,li1,31.5100,46.5460,1.799994
TAP_TAPCELL_ROW_12_186,VPWR,li1,147.4300,45.9330,1.799981
TAP_TAPCELL_ROW_12_185,VPWR,li1,121.6700,45.9330,1.799982
TAP_TAPCELL_ROW_12_184,VPWR,li1,95.9100,45.9330,1.799984
TAP_TAPCELL_ROW_12_183,VPWR,li1,70.1500,45.9330,1.799987
TAP_TAPCELL_ROW_12_182,VPWR,li1,44.3900,45.9330,1.799992
TAP_TAPCELL_ROW_12_181,VPWR,li1,18.6300,45.9330,1.799996
TAP_TAPCELL_ROW_11_180,VPWR,li1,134.5500,41.1060,1.799962
TAP_TAPCELL_ROW_11_179,VPWR,li1,108.7900,41.1060,1.799966
TAP_TAPCELL_ROW_11_178,VPWR,li1,83.0300,41.1060,1.799973
TAP_TAPCELL_ROW_11_177,VPWR,li1,57.2700,41.1060,1.799982
TAP_TAPCELL_ROW_11_176,VPWR,li1,31.5100,41.1060,1.799992
TAP_TAPCELL_ROW_10_175,VPWR,li1,147.4300,40.4930,1.799962
TAP_TAPCELL_ROW_10_174,VPWR,li1,121.6700,40.4930,1.799964
TAP_TAPCELL_ROW_10_173,VPWR,li1,95.9100,40.4930,1.799969
TAP_TAPCELL_ROW_10_172,VPWR,li1,70.1500,40.4930,1.799977
TAP_TAPCELL_ROW_10_171,VPWR,li1,44.3900,40.4930,1.799987
TAP_TAPCELL_ROW_10_170,VPWR,li1,18.6300,40.4930,1.799995
TAP_TAPCELL_ROW_9_169,VPWR,li1,134.5500,35.6660,1.799969
TAP_TAPCELL_ROW_9_168,VPWR,li1,108.7900,35.6660,1.799971
TAP_TAPCELL_ROW_9_167,VPWR,li1,83.0300,35.6660,1.799975
TAP_TAPCELL_ROW_9_166,VPWR,li1,57.2700,35.6660,1.799983
TAP_TAPCELL_ROW_9_165,VPWR,li1,31.5100,35.6660,1.799993
TAP_TAPCELL_ROW_8_164,VPWR,li1,147.4300,35.0530,1.799969
TAP_TAPCELL_ROW_8_163,VPWR,li1,121.6700,35.0530,1.799970
TAP_TAPCELL_ROW_8_162,VPWR,li1,95.9100,35.0530,1.799973
TAP_TAPCELL_ROW_8_161,VPWR,li1,70.1500,35.0530,1.799979
TAP_TAPCELL_ROW_8_160,VPWR,li1,44.3900,35.0530,1.799988
TAP_TAPCELL_ROW_8_159,VPWR,li1,18.6300,35.0530,1.799996
TAP_TAPCELL_ROW_7_158,VPWR,li1,134.5500,30.2260,1.799989
TAP_TAPCELL_ROW_7_157,VPWR,li1,108.7900,30.2260,1.799991
TAP_TAPCELL_ROW_7_156,VPWR,li1,83.0300,30.2260,1.799992
TAP_TAPCELL_ROW_7_155,VPWR,li1,57.2700,30.2260,1.799994
TAP_TAPCELL_ROW_7_154,VPWR,li1,31.5100,30.2260,1.799998
TAP_TAPCELL_ROW_6_153,VPWR,li1,147.4300,29.6130,1.799989
TAP_TAPCELL_ROW_6_152,VPWR,li1,121.6700,29.6130,1.799990
TAP_TAPCELL_ROW_6_151,VPWR,li1,95.9100,29.6130,1.799991
TAP_TAPCELL_ROW_6_150,VPWR,li1,70.1500,29.6130,1.799993
TAP_TAPCELL_ROW_6_149,VPWR,li1,44.3900,29.6130,1.799996
TAP_TAPCELL_ROW_6_148,VPWR,li1,18.6300,29.6130,1.799999
TAP_TAPCELL_ROW_5_147,VPWR,li1,134.5500,24.7860,1.799972
TAP_TAPCELL_ROW_5_146,VPWR,li1,108.7900,24.7860,1.799975
TAP_TAPCELL_ROW_5_145,VPWR,li1,83.0300,24.7860,1.799979
TAP_TAPCELL_ROW_5_144,VPWR,li1,57.2700,24.7860,1.799986
TAP_TAPCELL_ROW_5_143,VPWR,li1,31.5100,24.7860,1.799994
TAP_TAPCELL_ROW_4_142,VPWR,li1,147.4300,24.1730,1.799972
TAP_TAPCELL_ROW_4_141,VPWR,li1,121.6700,24.1730,1.799973
TAP_TAPCELL_ROW_4_140,VPWR,li1,95.9100,24.1730,1.799977
TAP_TAPCELL_ROW_4_139,VPWR,li1,70.1500,24.1730,1.799982
TAP_TAPCELL_ROW_4_138,VPWR,li1,44.3900,24.1730,1.799990
TAP_TAPCELL_ROW_4_137,VPWR,li1,18.6300,24.1730,1.799997
TAP_TAPCELL_ROW_3_136,VPWR,li1,134.5500,19.3460,1.799961
TAP_TAPCELL_ROW_3_135,VPWR,li1,108.7900,19.3460,1.799962
TAP_TAPCELL_ROW_3_134,VPWR,li1,83.0300,19.3460,1.799970
TAP_TAPCELL_ROW_3_133,VPWR,li1,57.2700,19.3460,1.799980
TAP_TAPCELL_ROW_3_132,VPWR,li1,31.5100,19.3460,1.799992
TAP_TAPCELL_ROW_2_131,VPWR,li1,147.4300,18.7330,1.799961
TAP_TAPCELL_ROW_2_130,VPWR,li1,121.6700,18.7330,1.799961
TAP_TAPCELL_ROW_2_129,VPWR,li1,95.9100,18.7330,1.799965
TAP_TAPCELL_ROW_2_128,VPWR,li1,70.1500,18.7330,1.799975
TAP_TAPCELL_ROW_2_127,VPWR,li1,44.3900,18.7330,1.799986
TAP_TAPCELL_ROW_2_126,VPWR,li1,18.6300,18.7330,1.799996
TAP_TAPCELL_ROW_1_125,VPWR,li1,134.5500,13.9060,1.799999
TAP_TAPCELL_ROW_1_124,VPWR,li1,108.7900,13.9060,1.799999
TAP_TAPCELL_ROW_1_123,VPWR,li1,83.0300,13.9060,1.800000
TAP_TAPCELL_ROW_1_122,VPWR,li1,57.2700,13.9060,1.800000
TAP_TAPCELL_ROW_1_121,VPWR,li1,31.5100,13.9060,1.800000
TAP_TAPCELL_ROW_0_120,VPWR,li1,147.4300,13.2930,1.799999
TAP_TAPCELL_ROW_0_119,VPWR,li1,134.5500,13.2930,1.799999
TAP_TAPCELL_ROW_0_118,VPWR,li1,121.6700,13.2930,1.799999
TAP_TAPCELL_ROW_0_117,VPWR,li1,108.7900,13.2930,1.799999
TAP_TAPCELL_ROW_0_116,VPWR,li1,95.9100,13.2930,1.799999
TAP_TAPCELL_ROW_0_115,VPWR,li1,83.0300,13.2930,1.800000
TAP_TAPCELL_ROW_0_114,VPWR,li1,70.1500,13.2930,1.800000
TAP_TAPCELL_ROW_0_113,VPWR,li1,57.2700,13.2930,1.800000
TAP_TAPCELL_ROW_0_112,VPWR,li1,44.3900,13.2930,1.800000
TAP_TAPCELL_ROW_0_111,VPWR,li1,31.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_110,VPWR,li1,18.6300,13.2930,1.800000
PHY_EDGE_ROW_54_Left_109,VPWR,li1,6.2100,160.4800,1.800000
PHY_EDGE_ROW_53_Left_108,VPWR,li1,6.2100,155.0400,1.799997
PHY_EDGE_ROW_52_Left_107,VPWR,li1,6.2100,155.0400,1.799997
PHY_EDGE_ROW_51_Left_106,VPWR,li1,6.2100,149.6000,1.799997
PHY_EDGE_ROW_50_Left_105,VPWR,li1,6.2100,149.6000,1.799997
PHY_EDGE_ROW_49_Left_104,VPWR,li1,6.2100,144.1600,1.799995
PHY_EDGE_ROW_48_Left_103,VPWR,li1,6.2100,144.1600,1.799995
PHY_EDGE_ROW_47_Left_102,VPWR,li1,6.2100,138.7200,1.799995
PHY_EDGE_ROW_46_Left_101,VPWR,li1,6.2100,138.7200,1.799995
PHY_EDGE_ROW_45_Left_100,VPWR,li1,6.2100,133.2800,1.799997
PHY_EDGE_ROW_44_Left_99,VPWR,li1,6.2100,133.2800,1.799997
PHY_EDGE_ROW_43_Left_98,VPWR,li1,6.2100,127.8400,1.799996
PHY_EDGE_ROW_42_Left_97,VPWR,li1,6.2100,127.8400,1.799996
PHY_EDGE_ROW_41_Left_96,VPWR,li1,6.2100,122.4000,1.799994
PHY_EDGE_ROW_40_Left_95,VPWR,li1,6.2100,122.4000,1.799994
PHY_EDGE_ROW_39_Left_94,VPWR,li1,6.2100,116.9600,1.799993
PHY_EDGE_ROW_38_Left_93,VPWR,li1,6.2100,116.9600,1.799993
PHY_EDGE_ROW_37_Left_92,VPWR,li1,6.2100,111.5200,1.799980
PHY_EDGE_ROW_36_Left_91,VPWR,li1,6.2100,111.5200,1.799980
PHY_EDGE_ROW_35_Left_90,VPWR,li1,6.2100,106.0800,1.799984
PHY_EDGE_ROW_34_Left_89,VPWR,li1,6.2100,106.0800,1.799984
PHY_EDGE_ROW_33_Left_88,VPWR,li1,6.2100,100.6400,1.799998
PHY_EDGE_ROW_32_Left_87,VPWR,li1,6.2100,100.6400,1.799998
PHY_EDGE_ROW_31_Left_86,VPWR,li1,6.2100,95.2000,1.799995
PHY_EDGE_ROW_30_Left_85,VPWR,li1,6.2100,95.2000,1.799995
PHY_EDGE_ROW_29_Left_84,VPWR,li1,6.2100,89.7600,1.799996
PHY_EDGE_ROW_28_Left_83,VPWR,li1,6.2100,89.7600,1.799996
PHY_EDGE_ROW_27_Left_82,VPWR,li1,6.2100,84.3200,1.799988
PHY_EDGE_ROW_26_Left_81,VPWR,li1,6.2100,84.3200,1.799988
PHY_EDGE_ROW_25_Left_80,VPWR,li1,6.2100,78.8800,1.799994
PHY_EDGE_ROW_24_Left_79,VPWR,li1,6.2100,78.8800,1.799994
PHY_EDGE_ROW_23_Left_78,VPWR,li1,6.2100,73.4400,1.799992
PHY_EDGE_ROW_22_Left_77,VPWR,li1,6.2100,73.4400,1.799992
PHY_EDGE_ROW_21_Left_76,VPWR,li1,6.2100,68.0000,1.799995
PHY_EDGE_ROW_20_Left_75,VPWR,li1,6.2100,68.0000,1.799995
PHY_EDGE_ROW_19_Left_74,VPWR,li1,6.2100,62.5600,1.799981
PHY_EDGE_ROW_18_Left_73,VPWR,li1,6.2100,62.5600,1.799981
PHY_EDGE_ROW_17_Left_72,VPWR,li1,6.2100,57.1200,1.799988
PHY_EDGE_ROW_16_Left_71,VPWR,li1,6.2100,57.1200,1.799988
PHY_EDGE_ROW_15_Left_70,VPWR,li1,6.2100,51.6800,1.799989
PHY_EDGE_ROW_14_Left_69,VPWR,li1,6.2100,51.6800,1.799989
PHY_EDGE_ROW_13_Left_68,VPWR,li1,6.2100,46.2400,1.799995
PHY_EDGE_ROW_12_Left_67,VPWR,li1,6.2100,46.2400,1.799995
PHY_EDGE_ROW_11_Left_66,VPWR,li1,6.2100,40.8000,1.799995
PHY_EDGE_ROW_10_Left_65,VPWR,li1,6.2100,40.8000,1.799995
PHY_EDGE_ROW_9_Left_64,VPWR,li1,6.2100,35.3600,1.799996
PHY_EDGE_ROW_8_Left_63,VPWR,li1,6.2100,35.3600,1.799996
PHY_EDGE_ROW_7_Left_62,VPWR,li1,6.2100,29.9200,1.799999
PHY_EDGE_ROW_6_Left_61,VPWR,li1,6.2100,29.9200,1.799999
PHY_EDGE_ROW_5_Left_60,VPWR,li1,6.2100,24.4800,1.799997
PHY_EDGE_ROW_4_Left_59,VPWR,li1,6.2100,24.4800,1.799997
PHY_EDGE_ROW_3_Left_58,VPWR,li1,6.2100,19.0400,1.799996
PHY_EDGE_ROW_2_Left_57,VPWR,li1,6.2100,19.0400,1.799996
PHY_EDGE_ROW_1_Left_56,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_0_Left_55,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_54_Right_54,VPWR,li1,155.7100,160.4800,1.799999
PHY_EDGE_ROW_53_Right_53,VPWR,li1,155.7100,155.0400,1.799978
PHY_EDGE_ROW_52_Right_52,VPWR,li1,155.7100,155.0400,1.799978
PHY_EDGE_ROW_51_Right_51,VPWR,li1,155.7100,149.6000,1.799969
PHY_EDGE_ROW_50_Right_50,VPWR,li1,155.7100,149.6000,1.799969
PHY_EDGE_ROW_49_Right_49,VPWR,li1,155.7100,144.1600,1.799959
PHY_EDGE_ROW_48_Right_48,VPWR,li1,155.7100,144.1600,1.799959
PHY_EDGE_ROW_47_Right_47,VPWR,li1,155.7100,138.7200,1.799950
PHY_EDGE_ROW_46_Right_46,VPWR,li1,155.7100,138.7200,1.799950
PHY_EDGE_ROW_45_Right_45,VPWR,li1,155.7100,133.2800,1.799972
PHY_EDGE_ROW_44_Right_44,VPWR,li1,155.7100,133.2800,1.799972
PHY_EDGE_ROW_43_Right_43,VPWR,li1,155.7100,127.8400,1.799969
PHY_EDGE_ROW_42_Right_42,VPWR,li1,155.7100,127.8400,1.799969
PHY_EDGE_ROW_41_Right_41,VPWR,li1,155.7100,122.4000,1.799955
PHY_EDGE_ROW_40_Right_40,VPWR,li1,155.7100,122.4000,1.799955
PHY_EDGE_ROW_39_Right_39,VPWR,li1,155.7100,116.9600,1.799943
PHY_EDGE_ROW_38_Right_38,VPWR,li1,155.7100,116.9600,1.799943
PHY_EDGE_ROW_37_Right_37,VPWR,li1,155.7100,111.5200,1.799824
PHY_EDGE_ROW_36_Right_36,VPWR,li1,155.7100,111.5200,1.799824
PHY_EDGE_ROW_35_Right_35,VPWR,li1,155.7100,106.0800,1.799914
PHY_EDGE_ROW_34_Right_34,VPWR,li1,155.7100,106.0800,1.799914
PHY_EDGE_ROW_33_Right_33,VPWR,li1,155.7100,100.6400,1.799980
PHY_EDGE_ROW_32_Right_32,VPWR,li1,155.7100,100.6400,1.799980
PHY_EDGE_ROW_31_Right_31,VPWR,li1,155.7100,95.2000,1.799955
PHY_EDGE_ROW_30_Right_30,VPWR,li1,155.7100,95.2000,1.799955
PHY_EDGE_ROW_29_Right_29,VPWR,li1,155.7100,89.7600,1.799978
PHY_EDGE_ROW_28_Right_28,VPWR,li1,155.7100,89.7600,1.799978
PHY_EDGE_ROW_27_Right_27,VPWR,li1,155.7100,84.3200,1.799919
PHY_EDGE_ROW_26_Right_26,VPWR,li1,155.7100,84.3200,1.799919
PHY_EDGE_ROW_25_Right_25,VPWR,li1,155.7100,78.8800,1.799968
PHY_EDGE_ROW_24_Right_24,VPWR,li1,155.7100,78.8800,1.799968
PHY_EDGE_ROW_23_Right_23,VPWR,li1,155.7100,73.4400,1.799955
PHY_EDGE_ROW_22_Right_22,VPWR,li1,155.7100,73.4400,1.799955
PHY_EDGE_ROW_21_Right_21,VPWR,li1,155.7100,68.0000,1.799962
PHY_EDGE_ROW_20_Right_20,VPWR,li1,155.7100,68.0000,1.799962
PHY_EDGE_ROW_19_Right_19,VPWR,li1,155.7100,62.5600,1.799846
PHY_EDGE_ROW_18_Right_18,VPWR,li1,155.7100,62.5600,1.799846
PHY_EDGE_ROW_17_Right_17,VPWR,li1,155.7100,57.1200,1.799923
PHY_EDGE_ROW_16_Right_16,VPWR,li1,155.7100,57.1200,1.799923
PHY_EDGE_ROW_15_Right_15,VPWR,li1,155.7100,51.6800,1.799922
PHY_EDGE_ROW_14_Right_14,VPWR,li1,155.7100,51.6800,1.799922
PHY_EDGE_ROW_13_Right_13,VPWR,li1,155.7100,46.2400,1.799981
PHY_EDGE_ROW_12_Right_12,VPWR,li1,155.7100,46.2400,1.799981
PHY_EDGE_ROW_11_Right_11,VPWR,li1,155.7100,40.8000,1.799962
PHY_EDGE_ROW_10_Right_10,VPWR,li1,155.7100,40.8000,1.799962
PHY_EDGE_ROW_9_Right_9,VPWR,li1,155.7100,35.3600,1.799969
PHY_EDGE_ROW_8_Right_8,VPWR,li1,155.7100,35.3600,1.799969
PHY_EDGE_ROW_7_Right_7,VPWR,li1,155.7100,29.9200,1.799989
PHY_EDGE_ROW_6_Right_6,VPWR,li1,155.7100,29.9200,1.799989
PHY_EDGE_ROW_5_Right_5,VPWR,li1,155.7100,24.4800,1.799972
PHY_EDGE_ROW_4_Right_4,VPWR,li1,155.7100,24.4800,1.799972
PHY_EDGE_ROW_3_Right_3,VPWR,li1,155.7100,19.0400,1.799961
PHY_EDGE_ROW_2_Right_2,VPWR,li1,155.7100,19.0400,1.799961
PHY_EDGE_ROW_1_Right_1,VPWR,li1,155.7100,13.6000,1.799999
PHY_EDGE_ROW_0_Right_0,VPWR,li1,155.7100,13.6000,1.799999
_1354_,VPWR,li1,95.6800,127.8400,1.799975
_1353_,VPWR,li1,91.0800,133.2800,1.799979
_1352_,VPWR,li1,117.3000,35.3600,1.799970
_1351_,VPWR,li1,78.2000,35.3600,1.799976
_1350_,VPWR,li1,149.5000,111.5200,1.799824
_1349_,VPWR,li1,149.5000,84.3200,1.799919
_1348_,VPWR,li1,149.9600,133.2800,1.799972
_1347_,VPWR,li1,126.5000,149.6000,1.799969
_1346_,VPWR,li1,149.5000,127.8400,1.799969
_1345_,VPWR,li1,126.5000,155.0400,1.799978
_1344_,VPWR,li1,149.5000,138.7200,1.799950
_1343_,VPWR,li1,149.5000,95.2000,1.799955
_1342_,VPWR,li1,149.5000,100.6400,1.799980
_1341_,VPWR,li1,139.6100,111.5200,1.799825
_1340_,VPWR,li1,126.7300,122.4000,1.799957
_1339_,VPWR,li1,120.9800,127.8400,1.799971
_1338_,VPWR,li1,123.2800,122.4000,1.799957
_1337_,VPWR,li1,142.6000,116.9600,1.799943
_1336_,VPWR,li1,143.0600,89.7600,1.799978
_1335_,VPWR,li1,141.6800,138.7200,1.799951
_1334_,VPWR,li1,125.5800,138.7200,1.799952
_1333_,VPWR,li1,144.9000,122.4000,1.799955
_1332_,VPWR,li1,126.5000,144.1600,1.799959
_1331_,VPWR,li1,140.7600,133.2800,1.799973
_1330_,VPWR,li1,140.3000,106.0800,1.799914
_1329_,VPWR,li1,147.8900,73.4400,1.799955
_1328_,VPWR,li1,36.5700,62.5600,1.799955
_1327_,VPWR,li1,31.9700,57.1200,1.799978
_1326_,VPWR,li1,32.4300,62.5600,1.799963
_1325_,VPWR,li1,108.5600,138.7200,1.799956
_1324_,VPWR,li1,107.6400,144.1600,1.799961
_1323_,VPWR,li1,104.8800,149.6000,1.799971
_1322_,VPWR,li1,103.0400,149.6000,1.799971
_1321_,VPWR,li1,139.3800,78.8800,1.799968
_1320_,VPWR,li1,138.9200,78.8800,1.799968
_1319_,VPWR,li1,127.8800,57.1200,1.799925
_1318_,VPWR,li1,130.6400,57.1200,1.799924
_1317_,VPWR,li1,139.3800,24.4800,1.799972
_1316_,VPWR,li1,78.2000,84.3200,1.799927
